xtf_id,Address,PostCode,Municipality,Canton,BeginningOfOperation,InitialPower,TotalPower,MainCategory,SubCategory,PlantCategory,_x,_y
372889,Oberdorfstrasse 27,3438,Lauperswil,BE,2022-12-12,8,8,maincat_2,subcat_2,plantcat_9,2622775,1201617
390089,Heckenweg 10,3432,Lützelflüh-Goldbach,BE,2024-11-12,29.37,29.37,maincat_2,subcat_2,plantcat_8,2618670,1206293
364704,Bahnweg 16,3176,Neuenegg,BE,2024-07-25,18.48,18.48,maincat_2,subcat_2,plantcat_8,2589897,1193499
408649,Aarehalde 19,3047,Bremgarten b. Bern,BE,2025-02-26,10.8,10.8,maincat_2,subcat_2,plantcat_8,2600196,1203314
369428,Auf der Egg 10,3053,Münchenbuchsee,BE,2024-09-10,9.75,9.75,maincat_2,subcat_2,plantcat_8,2600247,1207967
367150,Stiglimattstrasse 45b,3250,Lyss,BE,2024-09-16,11.7,11.7,maincat_2,subcat_2,plantcat_8,2589250,1213144
361670,Obere Zollgasse 61b,3072,Ostermundigen,BE,2024-03-25,11,11,maincat_2,subcat_2,plantcat_9,2603583,1200067
361188,Buchmattstrasse 13,4922,Thunstetten,BE,2024-07-19,18.92,18.92,maincat_2,subcat_2,plantcat_8,2624467,1228198
365513,Kleinfeldstrasse 6,2543,Lengnau,BE,2024-06-25,10.44,10.44,maincat_2,subcat_2,plantcat_8,2594643,1224977
375438,Stritenstrasse 17b,3176,Neuenegg,BE,2024-08-16,4.8,4.8,maincat_2,subcat_2,plantcat_8,2591437,1193735
388861,Beundenstrasse 16,3803,Beatenberg,BE,2024-12-12,11.31,11.31,maincat_2,subcat_2,plantcat_8,2628511,1171984
382152,Thurnenweg 7,3127,Mühlethurnen,BE,2024-09-17,6.46,6.46,maincat_2,subcat_2,plantcat_8,2605833,1184977
418760,Eggenweg 19a,3604,Thun,BE,2024-07-08,20.7,20.7,maincat_2,subcat_2,plantcat_8,2614004,1176776
370457,Bernstrasse 68f,4953,Schwarzenbach (Huttwil),BE,2024-09-13,20.64,20.64,maincat_2,subcat_2,plantcat_8,2629651,1217608
386986,Gartenstrasse 15,3074,Muri b. Bern,BE,2023-09-06,13.28,13.28,maincat_2,subcat_2,plantcat_8,2603462,1197438
390090,Heckenweg 8,3432,Lützelflüh-Goldbach,BE,2024-11-11,29.37,29.37,maincat_2,subcat_2,plantcat_8,2618681,1206289
385152,Alte Bernstrasse 151,3148,Lanzenhäusern,BE,2024-08-06,20.88,20.88,maincat_2,subcat_2,plantcat_8,2594402,1190336
373752,Freiburgstrasse 453,3018,Bern,BE,2024-09-12,140.8,140.8,maincat_2,subcat_2,plantcat_8,2596320,1197992
354396,Lindenackerweg 1,3506,Grosshöchstetten,BE,2024-08-08,104.13,104.13,maincat_2,subcat_2,plantcat_8,2614893,1194298
376169,Krattigstrasse 102H,3700,Spiez,BE,2024-10-24,10.34,10.34,maincat_2,subcat_2,plantcat_8,2619340,1169082
394308,Dammweg 1a,3110,Münsingen,BE,2024-05-22,33.3,33.3,maincat_2,subcat_2,plantcat_8,2608442,1190439
363103,Hauptstrasse 40,3706,Leissigen,BE,2024-07-06,29.04,29.04,maincat_2,subcat_2,plantcat_8,2626030,1167301
410978,Stationsstrasse 30,3626,Hünibach,BE,2025-03-10,12.15,12.15,maincat_2,subcat_2,plantcat_8,2615954,1177302
364841,Burgfeld 6,3123,Belp,BE,2024-09-16,12.9,12.9,maincat_2,subcat_2,plantcat_8,2605403,1193292
400635,Alte Gasse 9,3704,Krattigen,BE,2024-07-04,16.2,16.2,maincat_2,subcat_2,plantcat_9,2622238,1167907
410806,Rue Johann-Renfer 10,2504,Biel/Bienne,BE,2024-09-06,181.44,181.44,maincat_2,subcat_2,plantcat_8,2588350,1223280
362605,Stoffelberg 200,3707,Därligen,BE,2024-09-12,22.14,22.14,maincat_2,subcat_2,plantcat_8,2627503,1167073
375284,Stritenstrasse 17a,3176,Neuenegg,BE,2024-08-16,5.6,5.6,maincat_2,subcat_2,plantcat_8,2591444,1193729
371358,Tuffbachweg 10,3706,Leissigen,BE,2024-07-24,9,9,maincat_2,subcat_2,plantcat_9,2625597,1166989
377526,Bahnhofweg 7,3054,Schüpfen,BE,2024-09-04,10.68,10.68,maincat_2,subcat_2,plantcat_8,2595785,1209981
364617,Schwallmatt 21,3303,Zuzwil,BE,2024-09-04,10.12,10.12,maincat_2,subcat_2,plantcat_8,2602133,1211186
370345,Bernstrasse 22,3532,Zäziwil,BE,2024-06-19,15.4,15.4,maincat_2,subcat_2,plantcat_8,2616636,1194620
387070,Moosmatt 727,3432,Lützelflüh-Goldbach,BE,2024-12-06,36.96,36.96,maincat_2,subcat_2,plantcat_8,2620914,1207165
366578,Langenwilweg 24,3150,Schwarzenburg,BE,2024-07-24,18.92,18.92,maincat_2,subcat_2,plantcat_8,2592198,1184782
393930,Schulthesserstrasse 1/1A,3653,Oberhofen am Thunersee,BE,2024-12-05,31.05,31.05,maincat_2,subcat_2,plantcat_8,2617735,1175528
403750,Dorfstrasse 24a,3238,Gals,BE,2025-03-06,30.15,30.15,maincat_2,subcat_2,plantcat_9,2570635,1208690
381189,Dorfstrasse 73,3858,Hofstetten b. Brienz,BE,2024-09-12,65.52,65.52,maincat_2,subcat_2,plantcat_8,2648716,1178410
423217,Route Principale 9,2743,Eschert,BE,2024-09-10,109.12,109.12,maincat_2,subcat_2,plantcat_8,2596611,1236461
380138,Kirchmattstrasse 76,3132,Riggisberg,BE,2024-09-26,18.04,18.04,maincat_2,subcat_2,plantcat_8,2603760,1184637
379510,Hirsriedweg 36A,3177,Laupen,BE,2024-07-25,179.52,179.52,maincat_2,subcat_2,plantcat_8,2584945,1196276
387659,Matte 10,3532,Mirchel,BE,2023-12-22,9.9,9.9,maincat_2,subcat_2,plantcat_8,2615965,1194005
372917,Im Baumgarten 3,2542,Pieterlen,BE,2024-08-16,10.08,10.08,maincat_2,subcat_2,plantcat_8,2592809,1224920
399636,Neueneggstrasse 30,3177,Laupen,BE,2024-07-26,34.65,34.65,maincat_2,subcat_2,plantcat_8,2585630,1194324
361001,Niesenstrasse 12,3506,Grosshöchstetten,BE,2024-08-28,18,18,maincat_2,subcat_2,plantcat_8,2615021,1194868
362661,Juraweg 16,3324,Hindelbank,BE,2024-06-19,17.36,17.36,maincat_2,subcat_2,plantcat_8,2608014,1211119
361292,Aebersoldweid 451,3673,Linden,BE,2024-06-18,9.24,9.24,maincat_2,subcat_2,plantcat_8,2618954,1189836
361210,Rain 754,3077,Enggistein,BE,2024-06-17,11.88,11.88,maincat_2,subcat_2,plantcat_8,2612790,1197875
362737,Rufshausenstrasse 28,4911,Schwarzhäusern,BE,2024-06-13,14.03,14.03,maincat_2,subcat_2,plantcat_9,2625381,1233493
361181,Scherpfenweg 1,3506,Grosshöchstetten,BE,2024-07-19,15.55,15.55,maincat_2,subcat_2,plantcat_9,2615576,1195054
408095,Bielstrasse 54,3294,Büren an der Aare,BE,2024-09-10,38.22,38.22,maincat_2,subcat_2,plantcat_8,2594187,1221174
370618,Vollstrasse 12,2558,Aegerten,BE,2024-08-14,15.4,15.4,maincat_2,subcat_2,plantcat_8,2588680,1218352
373376,Grasgartenweg 9,2560,Nidau,BE,2024-07-29,11.24,11.24,maincat_2,subcat_2,plantcat_9,2585183,1218817
404723,Ipsachstrasse 16,2560,Nidau,BE,2024-11-25,284.68,284.68,maincat_2,subcat_2,plantcat_8,2584915,1218668
402295,Rainpark 16,2555,Brügg,BE,2024-09-04,31.95,31.95,maincat_2,subcat_2,plantcat_8,2587264,1219518
401041,Unterdorfstrasse 22,3365,Grasswil,BE,2024-10-25,12.74,12.74,maincat_2,subcat_2,plantcat_8,2617419,1221849
378202,Kirchlindachstrasse 25,3052,Zollikofen,BE,2024-09-05,28.81,28.81,maincat_2,subcat_2,plantcat_8,2601455,1205518
371353,Dorfhalde 6,3612,Steffisburg,BE,2024-07-24,9.03,9.03,maincat_2,subcat_2,plantcat_8,2614833,1179429
410132,Dorfstrasse 9,3054,Schüpfen,BE,2024-12-10,11.52,11.52,maincat_2,subcat_2,plantcat_9,2595303,1209770
392939,Akazienweg 4d,3072,Ostermundigen,BE,2024-11-29,9,9,maincat_2,subcat_2,plantcat_8,2604683,1200436
392902,Akazienweg 4e,3072,Ostermundigen,BE,2024-11-13,8.55,8.55,maincat_2,subcat_2,plantcat_8,2604686,1200431
395505,Akazienweg 6a,3072,Ostermundigen,BE,2024-12-06,8.55,8.55,maincat_2,subcat_2,plantcat_8,2604700,1200466
392936,Akazienweg 6d,3072,Ostermundigen,BE,2024-12-05,9,9,maincat_2,subcat_2,plantcat_8,2604709,1200450
389499,Sonville 12,2534,Orvin,BE,2024-03-12,9.68,9.68,maincat_2,subcat_2,plantcat_8,2582870,1223312
387810,Plein-Soleil 7,2740,Moutier,BE,2024-07-01,20.28,20.28,maincat_2,subcat_2,plantcat_8,2594050,1236509
392935,Akazienweg 6c,3072,Ostermundigen,BE,2024-12-05,9,9,maincat_2,subcat_2,plantcat_8,2604706,1200456
392981,Akazienweg 10,3072,Ostermundigen,BE,2024-11-27,8.55,8.55,maincat_2,subcat_2,plantcat_8,2604748,1200502
392932,Akazienweg 10b,3072,Ostermundigen,BE,2024-11-15,9,9,maincat_2,subcat_2,plantcat_8,2604755,1200490
396614,Akazienweg 10a,3072,Ostermundigen,BE,2024-11-27,9,9,maincat_2,subcat_2,plantcat_8,2604752,1200495
376435,Breitsteinweg 82,3510,Freimettigen,BE,2024-10-01,187.16,187.16,maincat_2,subcat_2,plantcat_8,2615523,1190517
380968,Laupenstrasse 37,3008,Bern,BE,2024-10-14,10.8,10.8,maincat_2,subcat_2,plantcat_8,2599450,1199574
373554,Eigerweg 2a,3700,Spiez,BE,2024-10-16,7.5,7.5,maincat_2,subcat_2,plantcat_8,2618658,1170248
373549,Eigerweg 2e,3700,Spiez,BE,2024-10-16,7.5,7.5,maincat_2,subcat_2,plantcat_8,2618649,1170232
415649,Rosenweg 11,3252,Worben,BE,2024-09-19,12.42,12.42,maincat_2,subcat_2,plantcat_8,2589465,1217095
407040,Max-Buri-Strasse 41,3400,Burgdorf,BE,2024-12-05,12.76,12.76,maincat_2,subcat_2,plantcat_8,2613330,1211793
411163,Tulpenweg 94-98,3098,Köniz,BE,2024-09-12,47.85,47.85,maincat_2,subcat_2,plantcat_8,2597538,1196993
373082,Hombergstrasse 29,3612,Steffisburg,BE,2024-09-04,16.66,16.66,maincat_2,subcat_2,plantcat_9,2614878,1179695
388255,Stampfimatt 6,3662,Seftigen,BE,2024-11-16,11,11,maincat_2,subcat_2,plantcat_8,2607814,1181646
403063,Hauptstrasse 43b,4935,Leimiswil,BE,2025-03-10,33.75,33.75,maincat_2,subcat_2,plantcat_8,2624886,1222139
370870,Simmentalstrasse 6c,3700,Spiez,BE,2024-09-09,24.92,24.92,maincat_2,subcat_2,plantcat_8,2617483,1170964
392925,Champ du Brez 25,1797,Münchenwiler,BE,2024-09-20,10.68,10.68,maincat_2,subcat_2,plantcat_8,2576741,1195639
397434,Tannenhofstrasse 13,3604,Thun,BE,2024-11-27,17.16,17.16,maincat_2,subcat_2,plantcat_8,2614240,1177084
423806,Chemin de l'Orgerie 2,2710,Tavannes,BE,2024-12-06,16.72,16.72,maincat_2,subcat_2,plantcat_8,2582491,1230853
378188,Fuhrenstrasse 50,3715,Adelboden,BE,2024-09-18,11.85,11.85,maincat_2,subcat_2,plantcat_8,2609176,1148227
400797,Ahornweg 3,3673,Linden,BE,2024-10-30,20.16,20.16,maincat_2,subcat_2,plantcat_8,2617939,1188298
371900,Rue du Cagreu 5,2740,Moutier,BE,2024-09-18,9.03,9.03,maincat_2,subcat_2,plantcat_8,2593453,1236245
375747,Chemin du Stade 2,2740,Moutier,BE,2024-07-19,17.29,17.29,maincat_2,subcat_2,plantcat_8,2593929,1235670
386912,Allmenhag 42,2577,Finsterhennen,BE,2024-09-09,15.4,15.4,maincat_2,subcat_2,plantcat_8,2580436,1207755
377533,Schulhausgasse 5,3860,Meiringen,BE,2024-08-23,23.5,23.5,maincat_2,subcat_2,plantcat_8,2657371,1175456
359618,Gantrischweg 11,3110,Münsingen,BE,2024-08-14,5.04,5.04,maincat_2,subcat_2,plantcat_8,2608740,1191245
363494,Hargarten 66,3123,Belp,BE,2024-03-14,14.45,14.45,maincat_2,subcat_2,plantcat_8,2605081,1190968
374597,Bahnhofstrasse 3,3612,Steffisburg,BE,2024-06-17,21,21,maincat_2,subcat_2,plantcat_8,2614498,1180370
410529,Meieriedstrasse 30c,3400,Burgdorf,BE,2024-08-14,10.8,10.8,maincat_2,subcat_2,plantcat_9,2612400,1212334
389130,Eggstrasse 12,3082,Schlosswil,BE,2023-10-03,27.6,27.6,maincat_2,subcat_2,plantcat_9,2614131,1195940
420362,Bernstrasse 84,3066,Stettlen,BE,2024-10-30,49.29,49.29,maincat_2,subcat_2,plantcat_9,2606419,1200818
361318,Zelgli 5 + 5a,3754,Diemtigen,BE,2024-07-25,7,19.32,maincat_2,subcat_2,plantcat_8,2609543,1165967
412012,Rubigenstrasse 88,3076,Worb,BE,2024-02-29,18.72,18.72,maincat_2,subcat_2,plantcat_8,2609340,1196114
383594,Obere Stadelstrasse 22,3653,Oberhofen am Thunersee,BE,2024-09-02,18.48,18.48,maincat_2,subcat_2,plantcat_8,2618532,1175116
386165,La Ruette 7,2615,Sonvilier,BE,2024-08-26,17.63,17.63,maincat_2,subcat_2,plantcat_8,2564030,1220833
376274,Oberer Aareweg 15,3250,Lyss,BE,2024-09-19,18.49,18.49,maincat_2,subcat_2,plantcat_8,2589275,1214199
382038,Finstermoosstrasse 14,3673,Linden,BE,2024-11-07,7.2,7.2,maincat_2,subcat_2,plantcat_8,2618406,1188364
372770,Bergacker 8,3114,Wichtrach,BE,2023-12-23,15.61,17.89,maincat_2,subcat_2,plantcat_9,2610805,1187061
376759,Rue de la Vignette 10,2613,Villeret,BE,2024-07-31,11.61,11.61,maincat_2,subcat_2,plantcat_8,2568232,1223195
373344,Niesenblickweg 17,3655,Sigriswil,BE,2023-10-27,20.72,20.72,maincat_2,subcat_2,plantcat_9,2621206,1174039
405142,Sodstrasse 24,3652,Hilterfingen,BE,2024-12-18,28.55,28.55,maincat_2,subcat_2,plantcat_9,2616915,1176526
365000,Schorenstrasse 26,3853,Niederried b. Interlaken,BE,2024-06-14,14.64,14.64,maincat_2,subcat_2,plantcat_9,2637905,1174371
417845,Haselweg 5,2553,Safnern,BE,2024-09-12,11.76,11.76,maincat_2,subcat_2,plantcat_8,2590826,1222919
374556,Rue de la Gare 23J,2605,Sonceboz-Sombeval,BE,2024-10-23,4.92,4.92,maincat_2,subcat_2,plantcat_8,2579252,1227122
376691,Herolfingen 272,3503,Gysenstein,BE,2024-09-13,46.24,46.24,maincat_2,subcat_2,plantcat_9,2611977,1194276
371066,Kehrhaus 285,3096,Oberbalm,BE,2024-06-25,15.58,15.58,maincat_2,subcat_2,plantcat_8,2596666,1190456
367263,Bleichihof-Weg 6,4932,Lotzwil,BE,2024-09-23,7.02,7.02,maincat_2,subcat_2,plantcat_8,2626791,1226827
365914,Ringstrasse 10,3714,Frutigen,BE,2023-11-20,26.66,26.66,maincat_2,subcat_2,plantcat_8,2616003,1159279
404408,Champ de la Pierre 24,2735,Malleray,BE,2024-02-21,9.43,9.43,maincat_2,subcat_2,plantcat_8,2587257,1232444
381508,Kirchhalten 96,3096,Oberbalm,BE,2024-06-20,20.91,20.91,maincat_2,subcat_2,plantcat_8,2598523,1190817
407201,Les Oeuchettes 8,2607,Cortébert,BE,2025-03-06,11.9,11.9,maincat_2,subcat_2,plantcat_8,2574972,1226867
378412,Dorfmattweg 18,3063,Ittigen,BE,2024-09-05,9.58,9.58,maincat_2,subcat_2,plantcat_8,2603651,1202822
377292,Obere Bodenstrasse 14b,3715,Adelboden,BE,2024-07-16,45.76,45.76,maincat_2,subcat_2,plantcat_8,2609266,1147319
373355,Stadtgraben 1,2560,Nidau,BE,2024-04-12,22.14,22.14,maincat_2,subcat_2,plantcat_9,2584863,1219536
414718,Bleikenmattstrasse 7,3122,Kehrsatz,BE,2024-10-30,35.2,35.2,maincat_2,subcat_2,plantcat_8,2602475,1195768
387785,Wiesenweg 3,4932,Lotzwil,BE,2024-10-28,24.64,24.64,maincat_2,subcat_2,plantcat_8,2626377,1227219
385017,Kirchstrasse 1,3273,Kappelen,BE,2024-07-31,19.78,19.78,maincat_2,subcat_2,plantcat_8,2586938,1212040
391793,Amselweg 15,3132,Riggisberg,BE,2024-07-31,6.81,6.81,maincat_2,subcat_2,plantcat_8,2602816,1184406
401042,Holleeweg 6,3646,Einigen,BE,2024-09-23,10.58,10.58,maincat_2,subcat_2,plantcat_9,2615085,1173499
379089,Brunnacher 20,3257,Grossaffoltern,BE,2024-10-10,24.2,24.2,maincat_2,subcat_2,plantcat_8,2594388,1212860
379847,Nyffel 19,4950,Huttwil,BE,2024-09-24,9.57,9.57,maincat_2,subcat_2,plantcat_8,2631933,1217237
374947,Chasseralstrasse 3,4900,Langenthal,BE,2024-09-20,320.58,320.58,maincat_2,subcat_2,plantcat_8,2625028,1229471
398487,Suldhaltenstrasse 3,3703,Aeschi b. Spiez,BE,2024-08-30,30.8,30.8,maincat_2,subcat_2,plantcat_8,2619683,1167146
374171,Sur Coaras 106,2747,Corcelles,BE,2024-10-14,17.6,17.6,maincat_2,subcat_2,plantcat_8,2601375,1237374
422078,St. Jodelweg 26,3232,Ins,BE,2023-05-01,15.12,15.12,maincat_2,subcat_2,plantcat_9,2574276,1206714
408273,Waldhofstrasse 46,4900,Langenthal,BE,2024-12-13,40.5,40.5,maincat_2,subcat_2,plantcat_8,2627190,1229587
393147,Steini 62B,3764,Weissenburg,BE,2024-07-24,10.2,10.2,maincat_2,subcat_2,plantcat_8,2603997,1166724
413375,Oberdorfstrasse 4a,3114,Wichtrach,BE,2024-12-03,27.3,27.3,maincat_2,subcat_2,plantcat_8,2610682,1188902
391223,Herdiweg 38,2563,Ipsach,BE,2024-09-19,17.6,17.6,maincat_2,subcat_2,plantcat_8,2584057,1217977
371685,Gurnigelstrasse 22,3600,Thun,BE,2024-10-07,26.4,26.4,maincat_2,subcat_2,plantcat_8,2613855,1178292
415253,Dorfstrasse 11,3646,Einigen,BE,2025-02-17,15.86,15.86,maincat_2,subcat_2,plantcat_9,2616057,1173015
374619,Pfaffentalweg 1,4538,Oberbipp,BE,2024-09-20,26.32,26.32,maincat_2,subcat_2,plantcat_8,2617888,1233276
371916,Haldenweg 21A,3250,Lyss,BE,2024-05-23,9.79,9.79,maincat_2,subcat_2,plantcat_8,2590613,1213210
380804,Wydacker 43,3083,Trimstein,BE,2024-08-15,8.36,8.36,maincat_2,subcat_2,plantcat_8,2610180,1194851
376882,Gerbeweg 5,3665,Wattenwil,BE,2024-04-16,12.18,12.18,maincat_2,subcat_2,plantcat_8,2605302,1179101
374178,Bretin 5,2608,Courtelary,BE,2024-10-24,13.2,13.2,maincat_2,subcat_2,plantcat_8,2571957,1225309
381999,Rosenweg 7,3661,Uetendorf,BE,2024-10-30,13.2,13.2,maincat_2,subcat_2,plantcat_8,2610942,1179739
386395,Neumatt 2,3315,Bätterkinden,BE,2024-04-16,45.92,45.92,maincat_2,subcat_2,plantcat_8,2605840,1218945
370706,Sportplatzweg 7,3422,Kirchberg,BE,2024-09-24,8.7,8.7,maincat_2,subcat_2,plantcat_8,2610481,1215410
395268,Thalacker 14,3303,Zuzwil,BE,2024-08-30,11.13,11.13,maincat_2,subcat_2,plantcat_8,2602835,1211368
409836,Hohfuhrenweg 4,3250,Lyss,BE,2025-03-04,106.26,106.26,maincat_2,subcat_2,plantcat_8,2589780,1212853
376449,Robinsonweg 103,3006,Bern,BE,2024-08-22,6.96,6.96,maincat_2,subcat_2,plantcat_8,2603286,1199620
378163,Hunzigeweid 30,3113,Rubigen,BE,2024-06-20,16.54,16.54,maincat_2,subcat_2,plantcat_8,2607876,1193583
418006,Lagerhausstrasse 16,3225,Müntschemier,BE,2025-01-14,309.72,309.72,maincat_2,subcat_2,plantcat_8,2578097,1204764
385115,Friedhofstrasse 15,4912,Aarwangen,BE,2024-12-14,12.9,12.9,maincat_2,subcat_2,plantcat_8,2624975,1232539
390060,Kerzersstrasse 41,3207,Golaten,BE,2024-03-31,54.78,54.78,maincat_2,subcat_2,plantcat_8,2584366,1203553
384751,Moosgasse 15,3226,Treiten,BE,2024-09-26,16.47,16.47,maincat_2,subcat_2,plantcat_8,2579167,1206371
401639,Champ de la Pierre 2,2736,Sorvilier,BE,2024-06-07,9.68,9.68,maincat_2,subcat_2,plantcat_8,2590291,1232070
381125,Eichholzstrasse 100,3032,Hinterkappelen,BE,2024-09-26,28.93,28.93,maincat_2,subcat_2,plantcat_8,2595989,1200984
364523,Rue Montagu 11,2520,La Neuveville,BE,2024-09-17,17.6,17.6,maincat_2,subcat_2,plantcat_8,2573310,1212528
376534,Amselweg 13,3303,Jegenstorf,BE,2024-08-30,15.12,15.12,maincat_2,subcat_2,plantcat_9,2605105,1211654
377941,Hauptstrasse 61,3805,Goldswil b. Interlaken,BE,2024-06-28,36.49,36.49,maincat_2,subcat_2,plantcat_8,2633712,1171954
373098,Bernstrasse 6,3238,Gals,BE,2024-09-27,30.04,30.04,maincat_2,subcat_2,plantcat_8,2569919,1208008
376551,Spins 12,3270,Aarberg,BE,2024-08-08,30.89,30.89,maincat_2,subcat_2,plantcat_8,2589237,1211068
366661,Greppen 55,3257,Grossaffoltern,BE,2024-09-16,14.62,14.62,maincat_2,subcat_2,plantcat_8,2592486,1213375
368522,Oberer Aareweg 12,3250,Lyss,BE,2024-10-11,25.28,25.28,maincat_2,subcat_2,plantcat_8,2589234,1214259
367658,Hauptstrasse 63,2563,Ipsach,BE,2024-10-03,20.54,20.54,maincat_2,subcat_2,plantcat_8,2584060,1217848
379874,Hellacher 8,3422,Kirchberg,BE,2024-09-26,13.2,13.2,maincat_2,subcat_2,plantcat_8,2612011,1214867
380691,Chemin des Pins 2,2606,Corgémont,BE,2024-08-19,11.18,11.18,maincat_2,subcat_2,plantcat_8,2577681,1226539
366489,Sustenweg 9,3014,Bern,BE,2023-11-30,5.94,5.94,maincat_2,subcat_2,plantcat_9,2600693,1201684
401451,Beundenstrasse 18,2543,Lengnau,BE,2024-07-09,21.33,21.33,maincat_2,subcat_2,plantcat_8,2594452,1225831
396114,Rue Chautenatte 11,2720,Tramelan,BE,2024-08-19,11.44,11.44,maincat_2,subcat_2,plantcat_8,2574752,1230742
400086,Breiten 18,3234,Vinelz,BE,2025-01-30,13.35,13.35,maincat_2,subcat_2,plantcat_8,2574810,1208927
365474,Chemin de la Poste 5,2615,Sonvilier,BE,2024-08-16,12.46,12.46,maincat_2,subcat_2,plantcat_8,2564128,1220992
421234,Insstrasse 24,3234,Vinelz,BE,2025-03-31,20.92,20.92,maincat_2,subcat_2,plantcat_8,2574869,1208853
390905,Rue du Midi 63,2610,St-Imier,BE,2023-07-28,10.53,10.53,maincat_2,subcat_2,plantcat_8,2567204,1222708
396004,Hirsbrunnen 145,3472,Wynigen,BE,2024-09-26,19.5,19.5,maincat_2,subcat_2,plantcat_8,2620501,1214704
370749,Grossmattstrasse 1,4934,Madiswil,BE,2024-09-26,39.55,39.55,maincat_2,subcat_2,plantcat_8,2627045,1224128
412804,Chemin Nicolas-Junker 5,2740,Moutier,BE,2023-10-16,120,120,maincat_2,subcat_2,plantcat_8,2594138,1235702
398575,Eymatt 3,3400,Burgdorf,BE,2024-06-16,6.88,6.88,maincat_2,subcat_2,plantcat_8,2613543,1212932
371934,Schwalmerenweg 20,3800,Interlaken,BE,2024-09-01,5.35,5.35,maincat_2,subcat_2,plantcat_9,2632838,1170816
360451,Bielstrasse 37,3270,Aarberg,BE,2024-08-29,14.03,14.03,maincat_2,subcat_2,plantcat_8,2587058,1210607
387060,Solothurnstrasse 47a,3303,Jegenstorf,BE,2024-10-03,17.8,17.8,maincat_2,subcat_2,plantcat_8,2605566,1211512
377639,Bandrain 14,3232,Ins,BE,2023-03-01,35.28,35.28,maincat_2,subcat_2,plantcat_8,2574829,1205404
417353,Rue des Etoblons 22a,2616,Renan,BE,2024-07-02,10.68,10.68,maincat_2,subcat_2,plantcat_8,2561013,1219694
378152,Buchholzweg 4,3226,Treiten,BE,2024-05-07,15.21,15.21,maincat_2,subcat_2,plantcat_8,2579045,1206363
389076,Droit de Renan 59b,2333,La Ferrière,BE,2024-08-27,59.64,59.64,maincat_2,subcat_2,plantcat_8,2560745,1219962
377355,Bahnhofstrasse 102c,3232,Ins,BE,2024-03-18,27.57,27.57,maincat_2,subcat_2,plantcat_9,2574214,1205627
419401,Hauptstrasse 42,3208,Gurbrü,BE,2024-09-30,10.68,10.68,maincat_2,subcat_2,plantcat_8,2582756,1201634
389473,Oberfeldstrasse 47,3067,Boll,BE,2024-07-31,8.5,8.5,maincat_2,subcat_2,plantcat_8,2608077,1200830
395497,Rossiweg 15,3250,Lyss,BE,2024-10-16,14.19,14.19,maincat_2,subcat_2,plantcat_8,2590659,1214003
381834,Moos 369b,3555,Trubschachen,BE,2024-08-22,149.6,149.6,maincat_2,subcat_2,plantcat_8,2632346,1196147
369971,Heggidorn 79,3202,Frauenkappelen,BE,2024-08-27,13.36,13.36,maincat_2,subcat_2,plantcat_8,2589315,1199932
385513,Moos 369b,3555,Trubschachen,BE,2024-08-22,29.92,29.92,maincat_2,subcat_2,plantcat_8,2632346,1196147
380288,Hauptstrasse 51,3274,Hermrigen,BE,2024-10-14,18.06,18.06,maincat_2,subcat_2,plantcat_8,2585159,1214756
369970,Heggidorn 78,3202,Frauenkappelen,BE,2024-08-19,13.36,13.36,maincat_2,subcat_2,plantcat_8,2589309,1199933
362413,Kirchgasse 22,3368,Bleienbach,BE,2024-09-24,9.46,9.46,maincat_2,subcat_2,plantcat_8,2624169,1225911
363181,Dorfmattweg 16,3063,Ittigen,BE,2024-08-16,6.09,6.09,maincat_2,subcat_2,plantcat_8,2603657,1202820
387608,Bremgartenstrasse 22,3052,Zollikofen,BE,2024-08-27,7.65,7.65,maincat_2,subcat_2,plantcat_8,2600477,1204265
373110,Hohgantweg 11,3506,Grosshöchstetten,BE,2024-05-23,22.6,22.6,maincat_2,subcat_2,plantcat_9,2615448,1194666
386824,Quellenrain 24A,3063,Ittigen,BE,2024-10-22,10.68,10.68,maincat_2,subcat_2,plantcat_8,2603658,1203245
420475,Seestrandweg 14,3235,Erlach,BE,2024-10-10,17.1,17.1,maincat_2,subcat_2,plantcat_8,2574160,1210411
381609,Scheidgasse 11,3703,Aeschi,BE,2023-06-21,30.24,30.24,maincat_2,subcat_2,plantcat_8,2619900,1167414
383595,Dorf 484H,3537,Eggiwil,BE,2024-09-27,61.5,61.5,maincat_2,subcat_2,plantcat_8,2627273,1191687
386523,Hubel 15,3207,Wileroltigen,BE,2024-10-01,16.02,16.02,maincat_2,subcat_2,plantcat_8,2584803,1202375
381666,Bielstrasse 39,3232,Ins,BE,2024-10-01,40.94,40.94,maincat_2,subcat_2,plantcat_8,2575227,1206320
371510,Schmittenstrasse 50,4914,Roggwil,BE,2024-09-19,34.32,34.32,maincat_2,subcat_2,plantcat_8,2628577,1231647
387321,Moosgasse 11,4538,Oberbipp,BE,2024-08-28,20.47,20.47,maincat_2,subcat_2,plantcat_8,2616775,1234830
383098,Eichlihubelweg 8,3112,Allmendingen b. Bern,BE,2024-11-15,15.21,15.21,maincat_2,subcat_2,plantcat_8,2606563,1195878
404676,Bahnweg 2,3176,Neuenegg,BE,2024-09-03,26.66,26.66,maincat_2,subcat_2,plantcat_8,2589792,1193515
398934,Stapfenstrasse 25,3098,Köniz,BE,2024-11-29,25.23,25.23,maincat_2,subcat_2,plantcat_8,2598347,1196758
